Customer ID,PC1,PC2,PC3
12346.0,6.682060103619062,54.06176619167643,-10.740795612291814
12347.0,0.8817325713563782,-0.36232133462974736,-0.021707069286682215
12348.0,-0.2387051779200674,0.0285426275868612,0.027790780821690904
12349.0,0.02911583961609064,-0.2879475034930266,0.11042372301700455
12350.0,-1.3078099145480249,0.794795297571321,-0.0536593723118065
12352.0,0.4619627261164594,-0.1819968133390178,0.35662241480256207
12353.0,-1.0813150837592453,0.43194280772026156,0.019618428437423237
12354.0,-0.7594723986747125,0.466061641591093,-0.020725744291784167
12355.0,-1.0315512324120055,0.466929028275515,-0.03583476486410118
12356.0,0.10047623330753777,-0.214302837795793,-0.034038932766480845
12357.0,0.6086177258810497,-0.17630839288945338,-0.027760645024824445
12358.0,-0.2658455201751803,-0.2618631931244612,0.10603528567197158
12359.0,1.3124793512051336,-0.24562032050578303,0.14964551975790463
12360.0,0.34263410602348376,-0.22693348789689466,-0.0158463177737766
12361.0,-1.290518678677888,0.7151469886554279,-0.06673879711089782
12362.0,1.8006410137243132,-0.5276184651146669,0.04432565237596758
12363.0,-0.5627798215943252,0.05971074228955748,-0.07449177077287476
12364.0,0.2547010813692563,-0.383300407207922,-0.06068003021081404
12365.0,-1.1296249127470575,0.7799689935677261,0.33656569058743957
12367.0,-0.41344882555636536,-0.3071405637383804,-0.04466770511594979
12370.0,0.7200579600550153,-0.2735821937308003,-0.02811502668080905
12371.0,-0.029963403148018375,-0.1951213527214082,-0.01650620734158103
12372.0,-0.2568371817392935,-0.07284203921206875,-0.045017652849888255
12373.0,-1.329147158555029,0.8104940671188859,-0.03327995299780249
12374.0,-0.30388175088840735,-0.24865778023480592,-0.013333773167199614
12375.0,-0.3247204892226028,-0.26903928643731617,0.06689981865421953
12377.0,-0.8154751584752117,0.7495658754900587,-0.07410109462174898
12378.0,0.7677216913262078,-0.0963068127459688,-0.030621093641708674
12379.0,-0.3562946487504067,-0.062474234006444335,-0.05241919594613348
12380.0,0.33235640430703295,-0.2848059505605537,-0.018364635368132754
12381.0,0.36797396984437614,-0.37164955921104864,0.02463871984837241
12383.0,-0.09304899381433084,0.24932929265357337,-0.03694679009075786
12384.0,-0.295443863089379,-0.22137219955048085,0.09567589858524304
12386.0,-1.3570072846381425,0.9152506979015099,-0.09825383548226561
12388.0,0.3777605423571449,-0.27898085076732904,-0.030210570487249427
12390.0,-0.4900003380255193,-0.056527202784300276,-0.025097295070598692
12391.0,0.07711560734514307,-0.39850032091836185,-0.05310580259395262
12393.0,-0.0789254444289615,-0.09767274912935951,-0.059182779705936515
12394.0,-0.36257324404861546,-0.06885038558740417,-0.041352612357586464
12395.0,1.0666931876383035,-0.3595180744111847,0.0351048545798235
12397.0,0.3339454845851103,-0.2980862692999565,-0.02021176422547183
12398.0,0.02157952052575159,-0.24176060654822057,-0.07242546224711201
12399.0,-0.24866124123598274,0.05643192046413494,-0.06916262485158592
12401.0,-1.3817322584697898,0.8021054989151889,0.114555417103974
12402.0,-1.3928816696261141,0.84431789273256,-0.0711874077611551
12403.0,-0.5821678561484956,-0.0985126626130044,0.06104868125921691
12405.0,-0.4953453502521831,0.20047808751547902,-0.04240640332571473
12406.0,0.3141467727571619,-0.27100932207692124,-0.05152817001701292
12407.0,0.1380931701652353,-0.189769954616052,-0.023645188439752773
12408.0,0.41104042858440665,-0.2524431000584729,-0.025139859028635983
12409.0,0.6228601171739635,0.2803676504840282,-0.03008813154167722
12410.0,-1.1506639849727003,0.7910363992472482,0.02426263273418987
12412.0,-0.21089868516192545,-0.08484191077046989,-0.05186841518139711
12413.0,-0.3045744362220976,-0.1011180465950265,0.007739201814677539
12414.0,-0.8634222129735781,0.4813122320655491,0.09881989416486962
12415.0,10.626661908569506,4.107978778473399,0.025151322777061183
12417.0,1.3561437872210695,-0.49799659903893206,0.07419553765680126
12418.0,-0.5718334514373775,0.06261726438408674,-0.04053238950133141
12420.0,-0.4579790511018008,-0.10266960503806469,-0.003772550740902382
12421.0,-0.04775566695211085,-0.2950604520185194,0.008858882839908834
12422.0,-0.3250321601981836,-0.019296633490523244,-0.03796816431444497
12423.0,0.7905019977703747,-0.46491092854812044,-0.008871178065884274
12424.0,-0.6148616498813938,0.2954931786973158,-0.06648279026286077
12425.0,-0.4445426428750112,-0.06651697654425093,-0.0659922889607179
12426.0,-0.8554630477320548,0.3626595087129091,-0.037689655056736465
12427.0,-0.18142095830890537,-0.24960920546598342,0.004077010706246438
12428.0,2.1728328589119137,-0.4275906215553444,0.06477608376409504
12429.0,0.46050024299119735,-0.29365582547751895,-0.010344369214814271
12430.0,-0.5305766231892484,-0.15226333915829132,0.03938170516560245
12431.0,1.904413679323789,-0.31319212578803973,0.050586448587891686
12432.0,0.6638731407851263,-0.1391786000801863,0.19310660724831882
12433.0,2.133648382719622,-0.20209634340980615,-0.022506423353467753
12434.0,-0.3226836147144481,-0.06504443509100127,-0.02803738564339393
12435.0,-0.025648713745134697,0.28299571717705574,0.011505310317440785
12436.0,-0.6590886885575082,0.05221726644594796,0.006740688525153424
12437.0,1.8698294997811107,-0.4332185154116767,0.06661667148956726
12438.0,0.2580157939336762,-0.30308430389679614,-0.010531997137856956
12441.0,-1.5312103345209946,1.0047234830741576,-0.06386955756135922
12442.0,-0.40374953122112395,-0.31230814724573946,-0.04030762631789741
12444.0,0.9333115654966203,-0.3068619017990026,0.07993533336765843
12445.0,-0.5190133692997047,-0.2086317816226921,0.09031996627934169
12446.0,-0.22801104141550443,-0.16944783607917505,-0.010324646465483927
12447.0,-1.0350438750923854,0.5370002457797546,-0.05304151289200964
12448.0,-0.45105028869473834,-0.16277146996418582,0.03300960524770819
12449.0,0.6728928792840269,-0.30805761765091,-0.003032607356975061
12450.0,-0.828012199489487,0.23782304822211475,-0.10093342258685938
12451.0,2.0155287630511634,-0.4285012110560348,-0.014071098804741822
12452.0,-0.2976959138151692,-0.2743313840726615,-0.002105475716337111
12453.0,-0.574927704876111,0.11683040068205583,-0.07466247702955146
12454.0,-0.365722922054787,0.06754542883071857,0.05951806973228067
12455.0,0.36906711612560733,-0.1327458595927407,-0.0208201896070779
12456.0,0.39538326947397906,-0.23095106681047725,-0.01377057703230603
12457.0,0.2510711306043335,-0.10433529264692856,0.04089857228461576
12458.0,-0.34406380619293936,-0.08182049196984707,-0.010500896616466455
12461.0,-0.42160121426529773,-0.007476281861789504,-0.013825565617274355
12462.0,-0.06656794685749524,-0.2921457111965077,0.007950999745998454
